SalesOrderNumber|OrderDate|ProductKey|ResellerKey|EmployeeKey|SalesTerritoryKey|Quantity|Unit Price|Sales|Cost
SO46091|2018/05/26|316|612|285|5|1|874.79|874.79|884.71
SO46091|2018/05/26|262|612|285|5|1|183.94|183.94|181.49
SO46091|2018/05/26|275|612|285|5|1|356.9|356.9|352.14
SO46099|2018/05/29|314|45|285|5|1|2146.96|2146.96|2171.29
SO46329|2018/06/03|288|314|285|5|1|722.59|722.59|623.84
SO46345|2018/06/10|296|567|285|5|1|714.7|714.7|617.03
SO46349|2018/06/11|238|675|285|5|1|758.08|758.08|747.97
SO46349|2018/06/11|279|675|285|5|1|178.58|178.58|176.2
SO46361|2018/06/17|223|525|285|5|1|5.19|5.19|5.71
SO46365|2018/06/19|347|368|285|5|1|850|850|1912.15
SO46365|2018/06/19|344|368|285|5|1|850|850|1912.15
SO46365|2018/06/19|219|368|285|5|1|5.7|5.7|3.4
SO46384|2018/06/26|212|279|285|5|1|20.19|20.19|12.03
SO46384|2018/06/26|351|279|285|5|1|843.75|843.75|1898.09
SO46384|2018/06/26|223|279|285|5|1|5.19|5.19|5.71
SO46387|2018/06/29|311|170|285|5|1|2146.96|2146.96|2171.29
SO46387|2018/06/29|272|170|285|5|1|183.94|183.94|181.49
SO46387|2018/06/29|264|170|285|5|1|183.94|183.94|181.49
SO46387|2018/06/29|314|170|285|5|1|2146.96|2146.96|2171.29
SO46388|2018/06/29|232|26|285|5|1|28.84|28.84|31.72
SO46630|2018/07/11|409|530|285|5|1|209.26|209.26|185.82
SO46630|2018/07/11|401|530|285|5|1|65.6|65.6|48.55
SO46630|2018/07/11|411|530|285|5|1|125.42|125.42|92.81
SO46630|2018/07/11|297|530|285|5|1|736.15|736.15|653.7
SO46630|2018/07/11|365|530|285|5|1|647.99|647.99|598.44
SO46630|2018/07/11|289|530|285|5|1|744.27|744.27|660.91
SO46635|2018/07/14|453|628|285|5|1|35.99|35.99|24.75
SO46636|2018/07/14|412|494|285|5|1|180.13|180.13|133.3
SO46637|2018/07/14|426|27|285|5|1|209.26|209.26|185.82
SO46641|2018/07/16|321|242|285|5|1|469.79|469.79|486.71
SO46644|2018/07/16|377|423|285|5|1|1308.94|1308.94|1320.68
SO46654|2018/07/20|458|404|285|5|1|44.99|44.99|30.93
SO46654|2018/07/20|230|404|285|5|1|28.84|28.84|29.08
SO46654|2018/07/20|460|404|285|5|1|53.99|53.99|37.12
SO46654|2018/07/20|453|404|285|5|1|35.99|35.99|24.75
SO46673|2018/07/28|464|315|285|5|1|14.13|14.13|9.71
SO46673|2018/07/28|358|315|285|5|1|1229.46|1229.46|1105.81
SO46673|2018/07/28|453|315|285|5|1|35.99|35.99|24.75
SO46673|2018/07/28|289|315|285|5|1|744.27|744.27|660.91
SO46673|2018/07/28|308|315|285|5|1|744.27|744.27|660.91
SO46673|2018/07/28|401|315|285|5|1|65.6|65.6|48.55
SO46674|2018/07/28|433|603|285|5|1|324.45|324.45|300.12
SO46943|2018/08/03|343|531|285|5|1|469.79|469.79|486.71
SO46943|2018/08/03|333|531|285|5|1|469.79|469.79|486.71
SO46943|2018/08/03|323|531|285|5|1|469.79|469.79|486.71
SO46943|2018/08/03|329|531|285|5|1|469.79|469.79|486.71
SO46943|2018/08/03|216|531|285|5|1|20.19|20.19|13.88
SO46943|2018/08/03|327|531|285|5|1|234.9|234.9|486.71
SO46952|2018/08/06|423|524|285|5|1|165.23|165.23|122.27
SO46971|2018/08/10|213|207|285|5|1|20.19|20.19|13.88
SO46971|2018/08/10|420|207|285|5|1|141.62|141.62|104.8
SO46971|2018/08/10|460|207|285|5|1|53.99|53.99|37.12
SO46971|2018/08/10|421|207|285|5|1|196.33|196.33|145.28
SO46971|2018/08/10|221|207|285|5|1|20.19|20.19|13.88
SO46991|2018/08/16|358|513|285|5|1|1229.46|1229.46|1105.81
SO46995|2018/08/16|327|62|285|5|1|234.9|234.9|486.71
SO46995|2018/08/16|323|62|285|5|1|469.79|469.79|486.71
SO46995|2018/08/16|263|62|285|5|1|202.33|202.33|187.16
SO46995|2018/08/16|286|62|285|5|1|183.94|183.94|170.14
SO46996|2018/08/16|286|512|285|5|1|183.94|183.94|170.14
SO46996|2018/08/16|271|512|285|5|1|202.33|202.33|187.16
SO46996|2018/08/16|456|512|285|5|1|44.99|44.99|30.93
SO46996|2018/08/16|417|512|285|5|1|324.45|324.45|300.12
SO46996|2018/08/16|424|512|285|5|1|214.24|214.24|158.53
SO46996|2018/08/16|325|512|285|5|1|469.79|469.79|486.71
SO46996|2018/08/16|387|512|285|5|1|600.26|600.26|605.65
SO46996|2018/08/16|415|512|285|5|1|198.04|198.04|146.55
SO46996|2018/08/16|337|512|285|5|1|469.79|469.79|486.71
SO46996|2018/08/16|323|512|285|5|1|469.79|469.79|486.71
SO46996|2018/08/16|265|512|285|5|1|202.33|202.33|187.16
SO46996|2018/08/16|321|512|285|5|1|469.79|469.79|486.71
SO47023|2018/08/23|377|152|285|5|1|1308.94|1308.94|1320.68
SO47038|2018/08/25|280|224|285|5|1|183.94|183.94|170.14
SO47040|2018/08/25|216|422|285|5|1|20.19|20.19|13.88
SO47040|2018/08/25|224|422|285|5|1|5.19|5.19|5.23
SO47040|2018/08/25|356|422|285|5|1|1242.85|1242.85|1117.86
SO47040|2018/08/25|456|422|285|5|1|44.99|44.99|30.93
SO47040|2018/08/25|428|422|285|5|1|209.26|209.26|185.82
SO47040|2018/08/25|213|422|285|5|1|20.19|20.19|13.88
SO47040|2018/08/25|420|422|285|5|1|141.62|141.62|104.8
SO47042|2018/08/25|419|566|285|5|1|52.65|52.65|38.96
SO47042|2018/08/25|294|566|285|5|1|744.27|744.27|660.91
SO47042|2018/08/25|391|566|285|5|1|88.93|88.93|65.81
SO47042|2018/08/25|411|566|285|5|1|125.42|125.42|92.81
SO47042|2018/08/25|396|566|285|5|1|74.84|74.84|55.38
SO47042|2018/08/25|468|566|285|5|1|22.79|22.79|15.67
SO47042|2018/08/25|362|566|285|5|1|1229.46|1229.46|1105.81
SO47042|2018/08/25|426|566|285|5|1|209.26|209.26|185.82
SO47042|2018/08/25|397|566|285|5|1|24.29|24.29|17.98
SO47044|2018/08/26|391|63|285|5|1|88.93|88.93|65.81
SO47046|2018/08/26|377|612|285|5|1|1308.94|1308.94|1320.68
SO47046|2018/08/26|242|612|285|5|1|780.82|780.82|722.26
SO47053|2018/08/27|377|45|285|5|1|1308.94|1308.94|1320.68
SO47053|2018/08/27|407|45|285|5|1|65.6|65.6|48.55
SO47053|2018/08/27|333|45|285|5|1|469.79|469.79|486.71
SO47053|2018/08/27|280|45|285|5|1|183.94|183.94|170.14
SO47058|2018/08/28|323|495|285|5|1|469.79|469.79|486.71
SO47067|2018/08/30|213|135|285|5|1|20.19|20.19|13.88
SO47067|2018/08/30|329|135|285|5|1|469.79|469.79|486.71
SO47067|2018/08/30|325|135|285|5|1|469.79|469.79|486.71
SO47067|2018/08/30|414|135|285|5|1|149.03|149.03|110.28
SO47067|2018/08/30|239|135|285|5|1|780.82|780.82|722.26
SO47067|2018/08/30|242|135|285|5|1|780.82|780.82|722.26
SO47392|2018/09/12|417|675|285|5|1|324.45|324.45|300.12
SO47406|2018/09/15|403|651|285|5|1|24.29|24.29|17.98
SO47414|2018/09/17|325|225|285|5|1|469.79|469.79|486.71
SO47414|2018/09/17|424|225|285|5|1|214.24|214.24|158.53
SO47424|2018/09/19|410|368|285|5|1|36.45|36.45|26.97
SO47424|2018/09/19|352|368|285|5|1|1242.85|1242.85|1117.86
SO47424|2018/09/19|354|368|285|5|1|1242.85|1242.85|1117.86
SO47424|2018/09/19|420|368|285|5|1|141.62|141.62|104.8
SO47424|2018/09/19|358|368|285|5|1|1229.46|1229.46|1105.81
SO47449|2018/09/27|399|652|285|5|1|33.77|33.77|24.99
SO47449|2018/09/27|419|652|285|5|1|52.65|52.65|38.96
SO47449|2018/09/27|410|652|285|5|1|36.45|36.45|26.97
SO47449|2018/09/27|468|652|285|5|1|22.79|22.79|15.67
SO47449|2018/09/27|420|652|285|5|1|141.62|141.62|104.8
SO47454|2018/09/29|236|585|285|5|1|28.84|28.84|29.08
SO47454|2018/09/29|461|585|285|5|1|53.99|53.99|37.12
SO47454|2018/09/29|399|585|285|5|1|33.77|33.77|24.99
SO47454|2018/09/29|367|585|285|5|1|647.99|647.99|598.44
SO47454|2018/09/29|409|585|285|5|1|209.26|209.26|185.82
SO47454|2018/09/29|464|585|285|5|1|14.13|14.13|9.71
SO47455|2018/09/29|254|170|285|5|1|183.94|183.94|170.14
SO47455|2018/09/29|403|170|285|5|1|24.29|24.29|17.98
SO47455|2018/09/29|459|170|285|5|1|53.99|53.99|37.12
SO47455|2018/09/29|236|170|285|5|1|28.84|28.84|29.08
SO47455|2018/09/29|439|170|285|5|1|780.82|780.82|722.26
SO47457|2018/09/29|399|98|285|5|1|33.77|33.77|24.99
SO47457|2018/09/29|410|98|285|5|1|36.45|36.45|26.97
SO47457|2018/09/29|233|98|285|5|1|28.84|28.84|29.08
SO47457|2018/09/29|419|98|285|5|1|52.65|52.65|38.96
SO47457|2018/09/29|468|98|285|5|1|22.79|22.79|15.67
SO47457|2018/09/29|356|98|285|5|1|1242.85|1242.85|1117.86
SO47660|2018/10/01|333|117|285|5|1|469.79|469.79|486.71
SO47681|2018/10/07|297|530|285|5|1|736.15|736.15|653.7
SO47681|2018/10/07|308|530|285|5|1|744.27|744.27|660.91
SO47681|2018/10/07|399|530|285|5|1|33.77|33.77|24.99
SO47681|2018/10/07|354|530|285|5|1|1242.85|1242.85|1117.86
SO47681|2018/10/07|411|530|285|5|1|125.42|125.42|92.81
SO47681|2018/10/07|468|530|285|5|1|22.79|22.79|15.67
SO47681|2018/10/07|364|530|285|5|1|647.99|647.99|598.44
SO47681|2018/10/07|447|530|285|5|1|15|15|10.31
SO47682|2018/10/08|421|440|285|5|1|196.33|196.33|145.28
SO47703|2018/10/21|224|404|285|5|1|5.19|5.19|5.23
SO47703|2018/10/21|422|404|285|5|1|67.54|67.54|49.98
SO47703|2018/10/21|327|404|285|5|1|469.79|469.79|486.71
SO47703|2018/10/21|458|404|285|5|1|44.99|44.99|30.93
SO47703|2018/10/21|333|404|285|5|1|469.79|469.79|486.71
SO47726|2018/10/29|366|315|285|5|1|647.99|647.99|598.44
SO47726|2018/10/29|308|315|285|5|1|744.27|744.27|660.91
SO47726|2018/10/29|420|315|285|5|1|141.62|141.62|104.8
SO47726|2018/10/29|360|315|285|5|1|1229.46|1229.46|1105.81
SO47726|2018/10/29|297|315|285|5|1|736.15|736.15|653.7
SO47726|2018/10/29|464|315|285|5|1|14.13|14.13|9.71
SO47727|2018/10/30|409|494|285|5|1|209.26|209.26|185.82
SO47728|2018/10/30|377|603|285|5|1|1308.94|1308.94|1320.68
SO47729|2018/10/30|417|242|285|5|1|324.45|324.45|300.12
SO47971|2018/11/02|329|531|285|5|1|469.79|469.79|486.71
SO47971|2018/11/02|323|531|285|5|1|469.79|469.79|486.71
SO47993|2018/11/07|356|207|285|5|1|1242.85|1242.85|1117.86
SO47993|2018/11/07|354|207|285|5|1|1242.85|1242.85|1117.86
SO48015|2018/11/13|360|513|285|5|1|1229.46|1229.46|1105.81
SO48015|2018/11/13|358|513|285|5|1|1229.46|1229.46|1105.81
SO48015|2018/11/13|224|513|285|5|1|5.19|5.19|5.23
SO48015|2018/11/13|468|513|285|5|1|22.79|22.79|15.67
SO48018|2018/11/14|327|512|285|5|1|469.79|469.79|486.71
SO48018|2018/11/14|265|512|285|5|1|202.33|202.33|187.16
SO48018|2018/11/14|286|512|285|5|1|183.94|183.94|170.14
SO48018|2018/11/14|337|512|285|5|1|469.79|469.79|486.71
SO48018|2018/11/14|254|512|285|5|1|183.94|183.94|170.14
SO48018|2018/11/14|415|512|285|5|1|198.04|198.04|146.55
SO48018|2018/11/14|371|512|285|5|1|1308.94|1308.94|1320.68
SO48018|2018/11/14|321|512|285|5|1|469.79|469.79|486.71
SO48018|2018/11/14|331|512|285|5|1|469.79|469.79|486.71
SO48020|2018/11/14|343|62|285|5|1|469.79|469.79|486.71
SO48020|2018/11/14|433|62|285|5|1|324.45|324.45|300.12
SO48020|2018/11/14|325|62|285|5|1|469.79|469.79|486.71
SO48063|2018/11/23|362|566|285|5|1|1229.46|1229.46|1105.81
SO48063|2018/11/23|410|566|285|5|1|36.45|36.45|26.97
SO48063|2018/11/23|360|566|285|5|1|1229.46|1229.46|1105.81
SO48063|2018/11/23|396|566|285|5|1|74.84|74.84|55.38
SO48063|2018/11/23|365|566|285|5|1|647.99|647.99|598.44
SO48063|2018/11/23|391|566|285|5|1|88.93|88.93|65.81
SO48067|2018/11/25|454|63|285|5|1|35.99|35.99|24.75
SO48068|2018/11/25|273|612|285|5|1|202.33|202.33|187.16
SO48068|2018/11/25|435|612|285|5|1|324.45|324.45|300.12
SO48068|2018/11/25|337|612|285|5|1|469.79|469.79|486.71
SO48068|2018/11/25|464|612|285|5|1|14.13|14.13|9.71
SO48075|2018/11/26|429|45|285|5|1|324.45|324.45|300.12
SO48075|2018/11/26|242|45|285|5|1|780.82|780.82|722.26
SO48075|2018/11/26|377|45|285|5|1|1308.94|1308.94|1320.68
SO48075|2018/11/26|466|45|285|5|1|14.13|14.13|9.71
SO48090|2018/11/30|325|135|285|5|1|469.79|469.79|486.71
SO48092|2018/11/30|391|9|285|5|1|88.93|88.93|65.81
SO48335|2018/12/15|439|675|285|5|1|780.82|780.82|722.26
SO48335|2018/12/15|267|675|285|5|1|202.33|202.33|187.16
SO48343|2018/12/18|254|651|285|5|1|183.94|183.94|170.14
SO48343|2018/12/18|265|651|285|5|1|202.33|202.33|187.16
SO48357|2018/12/21|273|225|285|5|1|202.33|202.33|187.16
SO48357|2018/12/21|464|225|285|5|1|14.13|14.13|9.71
SO48365|2018/12/24|354|368|285|5|1|1242.85|1242.85|1117.86
SO48391|2018/12/28|468|652|285|5|1|22.79|22.79|15.67
SO48391|2018/12/28|358|652|285|5|1|1229.46|1229.46|1105.81
SO48393|2018/12/29|456|170|285|5|1|44.99|44.99|30.93
SO48393|2018/12/29|265|170|285|5|1|202.33|202.33|187.16
SO48395|2018/12/30|365|585|285|5|1|647.99|647.99|598.44
SO48395|2018/12/30|447|585|285|5|1|15|15|10.31
SO48395|2018/12/30|358|585|285|5|1|1229.46|1229.46|1105.81
SO48395|2018/12/30|456|585|285|5|1|44.99|44.99|30.93
SO48395|2018/12/30|419|585|285|5|1|52.65|52.65|38.96
SO48398|2018/12/30|468|98|285|5|1|22.79|22.79|15.67
SO48398|2018/12/30|360|98|285|5|1|1229.46|1229.46|1105.81
SO48734|2019/01/05|420|530|285|5|1|141.62|141.62|104.8
SO48734|2019/01/05|366|530|285|5|1|647.99|647.99|598.44
SO48734|2019/01/05|409|530|285|5|1|209.26|209.26|185.82
SO48752|2019/01/13|367|440|285|5|1|647.99|647.99|598.44
SO48760|2019/01/17|367|315|285|5|1|647.99|647.99|598.44
SO48760|2019/01/17|460|315|285|5|1|53.99|53.99|37.12
SO48760|2019/01/17|420|315|285|5|1|141.62|141.62|104.8
SO48760|2019/01/17|453|315|285|5|1|35.99|35.99|24.75
SO48760|2019/01/17|221|315|285|5|1|20.19|20.19|13.88
SO48760|2019/01/17|409|315|285|5|1|209.26|209.26|185.82
SO48777|2019/01/24|329|404|285|5|1|469.79|469.79|486.71
SO48792|2019/01/30|339|242|285|5|1|469.79|469.79|486.71
SO48793|2019/01/31|409|494|285|5|1|209.26|209.26|185.82
SO48794|2019/01/31|329|603|285|5|1|469.79|469.79|486.71
SO49064|2019/02/06|366|296|285|5|1|647.99|647.99|598.44
SO49088|2019/02/10|343|62|285|5|1|469.79|469.79|486.71
SO49088|2019/02/10|325|62|285|5|1|469.79|469.79|486.71
SO49088|2019/02/10|327|62|285|5|1|469.79|469.79|486.71
SO49090|2019/02/11|377|512|285|5|1|1308.94|1308.94|1320.68
SO49090|2019/02/11|323|512|285|5|1|469.79|469.79|486.71
SO49090|2019/02/11|375|512|285|5|1|1308.94|1308.94|1320.68
SO49090|2019/02/11|368|512|285|5|1|1466.01|1466.01|1518.79
SO49090|2019/02/11|369|512|285|5|1|1466.01|1466.01|1518.79
SO49090|2019/02/11|321|512|285|5|1|469.79|469.79|486.71
SO49090|2019/02/11|385|512|285|5|1|600.26|600.26|605.65
SO49110|2019/02/15|420|99|285|5|1|141.62|141.62|104.8
SO49121|2019/02/18|468|513|285|5|1|22.79|22.79|15.67
SO49121|2019/02/18|358|513|285|5|1|1229.46|1229.46|1105.81
SO49121|2019/02/18|469|513|285|5|1|22.79|22.79|15.67
SO49133|2019/02/20|333|135|285|5|1|469.79|469.79|486.71
SO49144|2019/02/23|433|224|285|5|1|324.45|324.45|300.12
SO49145|2019/02/24|469|422|285|5|1|22.79|22.79|15.67
SO49145|2019/02/24|468|422|285|5|1|22.79|22.79|15.67
SO49148|2019/02/25|297|63|285|5|1|736.15|736.15|653.7
SO49149|2019/02/25|367|566|285|5|1|647.99|647.99|598.44
SO49149|2019/02/25|427|566|285|5|1|209.26|209.26|185.82
SO49149|2019/02/25|297|566|285|5|1|736.15|736.15|653.7
SO49149|2019/02/25|453|566|285|5|1|35.99|35.99|24.75
SO49149|2019/02/25|305|566|285|5|1|736.15|736.15|653.7
SO49149|2019/02/25|352|566|285|5|1|1242.85|1242.85|1117.86
SO49149|2019/02/25|308|566|285|5|1|744.27|744.27|660.91
SO49149|2019/02/25|428|566|285|5|1|209.26|209.26|185.82
SO49149|2019/02/25|396|566|285|5|1|74.84|74.84|55.38
SO49149|2019/02/25|421|566|285|5|1|196.33|196.33|145.28
SO49149|2019/02/25|459|566|285|5|1|53.99|53.99|37.12
SO49149|2019/02/25|366|566|285|5|1|647.99|647.99|598.44
SO49149|2019/02/25|397|566|285|5|1|24.29|24.29|17.98
SO49154|2019/02/27|339|612|285|5|1|469.79|469.79|486.71
SO49159|2019/02/27|271|45|285|5|1|202.33|202.33|187.16
SO49159|2019/02/27|373|45|285|5|1|1308.94|1308.94|1320.68
SO49159|2019/02/27|368|45|285|5|1|1466.01|1466.01|1518.79
SO49159|2019/02/27|381|45|285|5|1|600.26|600.26|605.65
SO49159|2019/02/27|335|45|285|5|1|469.79|469.79|486.71
SO49159|2019/02/27|389|45|285|5|1|600.26|600.26|605.65
SO49170|2019/02/28|362|9|285|5|1|1229.46|1229.46|1105.81
SO49170|2019/02/28|462|9|285|5|1|14.13|14.13|9.71
SO49170|2019/02/28|367|9|285|5|1|647.99|647.99|598.44
SO49443|2019/03/01|422|651|285|5|1|67.54|67.54|49.98
SO49460|2019/03/06|417|675|285|5|1|324.45|324.45|300.12
SO49460|2019/03/06|368|675|285|5|1|1466.01|1466.01|1518.79
SO49470|2019/03/07|433|225|285|5|1|324.45|324.45|300.12
SO49487|2019/03/12|468|652|285|5|1|22.79|22.79|15.67
SO49487|2019/03/12|358|652|285|5|1|1229.46|1229.46|1105.81
SO49495|2019/03/15|399|585|285|5|1|33.77|33.77|24.99
SO49495|2019/03/15|366|585|285|5|1|647.99|647.99|598.44
SO49495|2019/03/15|428|585|285|5|1|209.26|209.26|185.82
SO49495|2019/03/15|224|585|285|5|1|5.19|5.19|5.23
SO49509|2019/03/20|224|170|285|5|1|5.19|5.19|5.23
SO49509|2019/03/20|325|170|285|5|1|469.79|469.79|486.71
SO49509|2019/03/20|221|170|285|5|1|20.19|20.19|13.88
SO49516|2019/03/22|396|602|285|5|1|74.84|74.84|55.38
SO49516|2019/03/22|352|602|285|5|1|1242.85|1242.85|1117.86
SO49520|2019/03/24|469|98|285|5|1|22.79|22.79|15.67
SO49524|2019/03/25|358|368|285|5|1|1229.46|1229.46|1105.81
SO49835|2019/04/06|459|440|285|5|1|53.99|53.99|37.12
SO49836|2019/04/06|420|530|285|5|1|141.62|141.62|104.8
SO49836|2019/04/06|458|530|285|5|1|44.99|44.99|30.93
SO49836|2019/04/06|411|530|285|5|1|125.42|125.42|92.81
SO49836|2019/04/06|421|530|285|5|1|196.33|196.33|145.28
SO49836|2019/04/06|409|530|285|5|1|209.26|209.26|185.82
SO49836|2019/04/06|224|530|285|5|1|5.19|5.19|5.23
SO49836|2019/04/06|366|530|285|5|1|647.99|647.99|598.44
SO49842|2019/04/09|435|242|285|5|1|324.45|324.45|300.12
SO49857|2019/04/15|456|117|285|5|1|44.99|44.99|30.93
SO49869|2019/04/19|421|315|285|5|1|196.33|196.33|145.28
SO49869|2019/04/19|420|315|285|5|1|141.62|141.62|104.8
SO49869|2019/04/19|358|315|285|5|1|1229.46|1229.46|1105.81
SO49873|2019/04/22|358|27|285|5|1|1229.46|1229.46|1105.81
SO49878|2019/04/24|458|404|285|5|1|44.99|44.99|30.93
SO49878|2019/04/24|333|404|285|5|1|469.79|469.79|486.71
SO50212|2019/05/06|224|207|285|5|1|5.19|5.19|5.23
SO50212|2019/05/06|468|207|285|5|1|22.79|22.79|15.67
SO50212|2019/05/06|458|207|285|5|1|44.99|44.99|30.93
SO50212|2019/05/06|352|207|285|5|1|1242.85|1242.85|1117.86
SO50230|2019/05/10|333|62|285|5|1|469.79|469.79|486.71
SO50230|2019/05/10|221|62|285|5|1|20.19|20.19|13.88
SO50231|2019/05/10|339|512|285|5|1|469.79|469.79|486.71
SO50231|2019/05/10|458|512|285|5|1|44.99|44.99|30.93
SO50231|2019/05/10|333|512|285|5|1|469.79|469.79|486.71
SO50231|2019/05/10|371|512|285|5|1|1308.94|1308.94|1320.68
SO50231|2019/05/10|456|512|285|5|1|44.99|44.99|30.93
SO50231|2019/05/10|422|512|285|5|1|67.54|67.54|49.98
SO50231|2019/05/10|337|512|285|5|1|469.79|469.79|486.71
SO50231|2019/05/10|335|512|285|5|1|469.79|469.79|486.71
SO50231|2019/05/10|265|512|285|5|1|202.33|202.33|187.16
SO50231|2019/05/10|327|512|285|5|1|469.79|469.79|486.71
SO50231|2019/05/10|387|512|285|5|1|600.26|600.26|605.65
SO50260|2019/05/18|343|531|285|5|1|469.79|469.79|486.71
SO50273|2019/05/21|308|99|285|5|1|744.27|744.27|660.91
SO50276|2019/05/21|327|135|285|5|1|469.79|469.79|486.71
SO50279|2019/05/21|468|513|285|5|1|22.79|22.79|15.67
SO50286|2019/05/22|417|224|285|5|1|324.45|324.45|300.12
SO50288|2019/05/23|365|296|285|5|1|647.99|647.99|598.44
SO50291|2019/05/24|263|152|285|5|1|202.33|202.33|187.16
SO50303|2019/05/28|396|63|285|5|1|74.84|74.84|55.38
SO50306|2019/05/28|457|566|285|5|1|44.99|44.99|30.93
SO50306|2019/05/28|305|566|285|5|1|736.15|736.15|653.7
SO50306|2019/05/28|466|566|285|5|1|14.13|14.13|9.71
SO50306|2019/05/28|362|566|285|5|1|1229.46|1229.46|1105.81
SO50306|2019/05/28|396|566|285|5|1|74.84|74.84|55.38
SO50307|2019/05/29|407|612|285|5|1|65.6|65.6|48.55
SO50307|2019/05/29|321|612|285|5|1|469.79|469.79|486.71
SO50307|2019/05/29|265|612|285|5|1|202.33|202.33|187.16
SO50307|2019/05/29|254|612|285|5|1|183.94|183.94|170.14
SO50315|2019/05/30|339|45|285|5|1|469.79|469.79|486.71
SO50315|2019/05/30|369|45|285|5|1|1466.01|1466.01|1518.79
SO50315|2019/05/30|439|45|285|5|1|780.82|780.82|722.26
SO50315|2019/05/30|242|45|285|5|1|780.82|780.82|722.26
SO50315|2019/05/30|239|45|285|5|1|780.82|780.82|722.26
SO50315|2019/05/30|381|45|285|5|1|600.26|600.26|605.65
SO50691|2019/06/11|254|651|285|5|1|183.94|183.94|170.14
SO50701|2019/06/13|447|225|285|5|1|15|15|10.31
SO50701|2019/06/13|265|225|285|5|1|202.33|202.33|187.16
SO50701|2019/06/13|254|225|285|5|1|183.94|183.94|170.14
SO50701|2019/06/13|236|225|285|5|1|28.84|28.84|29.08
SO50723|2019/06/20|429|675|285|5|1|324.45|324.45|300.12
SO50723|2019/06/20|385|675|285|5|1|600.26|600.26|605.65
SO50726|2019/06/21|447|170|285|5|1|15|15|10.31
SO50726|2019/06/21|325|170|285|5|1|469.79|469.79|486.71
SO50740|2019/06/25|468|368|285|5|1|22.79|22.79|15.67
SO50740|2019/06/25|352|368|285|5|1|1242.85|1242.85|1117.86
SO50756|2019/06/29|412|585|285|5|1|180.13|180.13|133.3
SO50756|2019/06/29|420|585|285|5|1|141.62|141.62|104.8
SO50756|2019/06/29|427|585|285|5|1|209.26|209.26|185.82
SO50756|2019/06/29|367|585|285|5|1|647.99|647.99|598.44
SO50756|2019/06/29|468|585|285|5|1|22.79|22.79|15.67
SO50756|2019/06/29|419|585|285|5|1|52.65|52.65|38.96
SO50757|2019/06/29|358|652|285|5|1|1229.46|1229.46|1105.81
SO50759|2019/06/30|358|98|285|5|1|1229.46|1229.46|1105.81
SO50759|2019/06/30|468|98|285|5|1|22.79|22.79|15.67
SO51086|2019/07/02|606|117|285|5|1|323.99|323.99|343.65
SO51107|2019/07/10|543|440|285|5|1|37.25|37.25|27.57
SO51107|2019/07/10|533|440|285|5|1|149.87|149.87|136.79
SO51108|2019/07/10|531|530|285|5|1|149.87|149.87|136.79
SO51108|2019/07/10|237|530|285|5|1|29.99|29.99|38.49
SO51108|2019/07/10|355|530|285|5|1|1391.99|1391.99|1265.62
SO51108|2019/07/10|400|530|285|5|1|37.15|37.15|27.49
SO51108|2019/07/10|475|530|285|5|1|41.99|41.99|26.18
SO51108|2019/07/10|551|530|285|5|1|158.43|158.43|144.59
SO51108|2019/07/10|480|530|285|5|1|1.37|1.37|0.86
SO51108|2019/07/10|544|530|285|5|1|48.59|48.59|35.96
SO51108|2019/07/10|592|530|285|5|1|338.99|338.99|308.22
SO51108|2019/07/10|533|530|285|5|1|149.87|149.87|136.79
SO51108|2019/07/10|516|530|285|5|1|23.48|23.48|17.38
SO51108|2019/07/10|472|530|285|5|1|38.1|38.1|23.75
SO51118|2019/07/14|404|242|285|5|1|26.72|26.72|19.78
SO51137|2019/07/17|600|494|285|5|1|323.99|323.99|294.58
SO51137|2019/07/17|402|494|285|5|1|72.16|72.16|53.4
SO51137|2019/07/17|398|494|285|5|1|26.72|26.72|19.78
SO51137|2019/07/17|531|494|285|5|1|149.87|149.87|136.79
SO51137|2019/07/17|588|494|285|5|1|461.69|461.69|419.78
SO51137|2019/07/17|590|494|285|5|1|461.69|461.69|419.78
SO51137|2019/07/17|551|494|285|5|1|158.43|158.43|144.59
SO51158|2019/07/26|545|404|285|5|1|24.29|24.29|17.98
SO51158|2019/07/26|546|404|285|5|1|37.25|37.25|27.57
SO51158|2019/07/26|287|404|285|5|1|202.33|202.33|204.63
SO51162|2019/07/29|418|458|285|5|1|356.9|356.9|360.94
SO51701|2019/08/03|579|80|285|5|1|728.91|728.91|755.15
SO51705|2019/08/03|583|441|285|5|1|1020.59|1020.59|1082.51
SO51718|2019/08/06|359|207|285|5|1|1376.99|1376.99|1251.98
SO51746|2019/08/11|545|62|285|5|1|24.29|24.29|17.98
SO51746|2019/08/11|546|62|285|5|1|37.25|37.25|27.57
SO51758|2019/08/13|534|9|285|5|1|149.87|149.87|136.79
SO51759|2019/08/14|386|134|285|5|1|672.29|672.29|713.08
SO51760|2019/08/14|503|260|285|5|1|200.05|200.05|199.85
SO51760|2019/08/14|585|260|285|5|1|334.06|334.06|461.44
SO51760|2019/08/14|566|260|285|5|1|334.06|334.06|461.44
SO51775|2019/08/16|546|700|285|5|1|37.25|37.25|27.57
SO51775|2019/08/16|520|700|285|5|1|31.58|31.58|23.37
SO51775|2019/08/16|287|700|285|5|1|202.33|202.33|204.63
SO51775|2019/08/16|418|700|285|5|1|356.9|356.9|360.94
SO51775|2019/08/16|380|700|285|5|1|1466.01|1466.01|1554.95
